,상호명,지점명,시도명,시군구명,도로명주소
190569,빽다방,가락시장역점,서울특별시,송파구,서울특별시 송파구 송파대로28길 27
193277,빽다방,구로삼성IT점,서울특별시,구로구,서울특별시 구로구 디지털로33길 27
199277,빽다방,우장산역점,서울특별시,강서구,서울특별시 강서구 강서로 245
209469,PAIKSCOFFEE,,서울특별시,송파구,서울특별시 송파구 올림픽로35길 104
219667,빽다방,서여의도점,서울특별시,영등포구,서울특별시 영등포구 국회대로68길 11
224929,빽다방,신대방역점,서울특별시,관악구,서울특별시 관악구 난곡로 363
256380,빽다방,남대문시장점,서울특별시,중구,서울특별시 중구 퇴계로 37
256417,빽다방,구로로제리움점,서울특별시,구로구,서울특별시 구로구 가마산로26길 5
259687,빽다방,발산역플레이스점,서울특별시,강서구,서울특별시 강서구 강서로 395
266550,빽다방,대학로CGV점,서울특별시,종로구,서울특별시 종로구 대학로 143
268950,빽다방,은평초교점,서울특별시,은평구,서울특별시 은평구 은평로 235
272382,빽다방,신용산역점,서울특별시,용산구,서울특별시 용산구 새창로 213
273208,빽다방,신촌역점,서울특별시,서대문구,서울특별시 서대문구 연세로2길 6
276087,빽다방,낙성대역점,서울특별시,관악구,서울특별시 관악구 남부순환로 1919
279611,빽다방,,서울특별시,노원구,서울특별시 노원구 노해로 482
283673,빽다방,방이시장점,서울특별시,송파구,서울특별시 송파구 백제고분로48길 6
283895,빽다방,원효용문시장점,서울특별시,용산구,서울특별시 용산구 새창로 132
284031,빽다방강남소망점,강남소망점,서울특별시,강남구,서울특별시 강남구 언주로159길 3
286104,빽다방,화곡역점,서울특별시,강서구,서울특별시 강서구 화곡로25길 2
289562,빽다방PAIKSCOFFEE,,서울특별시,마포구,서울특별시 마포구 마포대로4길 16
290462,빽다방명동중앙우체,,서울특별시,중구,서울특별시 중구 남대문로 58-1
292095,빽다방,강남역지하도점,서울특별시,강남구,서울특별시 강남구 강남대로 396
296130,빽다방,방학역점,서울특별시,도봉구,서울특별시 도봉구 도봉로153길 20
303108,빽다방,상도E편한점,서울특별시,동작구,서울특별시 동작구 만양로 6
306263,빽다방,도봉구민회관점,서울특별시,도봉구,서울특별시 도봉구 도봉로 551
307434,빽다방,금호금남시장점,서울특별시,성동구,서울특별시 성동구 독서당로 296
308009,빽다방,미아역점,서울특별시,강북구,서울특별시 강북구 도봉로 190
308436,빽다방,송파사거리점,서울특별시,송파구,서울특별시 송파구 가락로 113
309210,빽다방,먹골역점,서울특별시,중랑구,서울특별시 중랑구 공릉로2길 7
309950,빽다방,용답로데오점,서울특별시,성동구,서울특별시 성동구 용답중앙15길 18
311328,빽다방,상봉역점,서울특별시,중랑구,서울특별시 중랑구 면목로 481
311901,빽다방,화양사거리점,서울특별시,성동구,서울특별시 성동구 아차산로17길 57
312481,빽다방,강동구청점,서울특별시,강동구,서울특별시 강동구 성내로3길 1
312817,빽다방,홍대거리점,서울특별시,마포구,서울특별시 마포구 어울마당로 75
312959,빽다방,신용산해링턴점,서울특별시,용산구,서울특별시 용산구 서빙고로 17
313431,빽다방,행당무학점,서울특별시,성동구,서울특별시 성동구 행당로 121
6052,빽다방,세종시청점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 한누리대로 2135
7444,빽다방,세종새롬중앙점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 새롬중앙로 47
8589,빽다방,,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 한누리대로 422
10756,빽다방,어반아트리움점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 나성북로 30
10833,빽다방,세종아름점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 보듬3로 92
5672,빽다방,울산삼산현대점,울산광역시,남구,울산광역시 남구 삼산로 277
7426,빽다방,울산삼산점,울산광역시,남구,울산광역시 남구 삼산로277번길 8
8135,빽다방,울산상안중앙점,울산광역시,북구,울산광역시 북구 아진로 41-12
8145,빽다방,울산공업탑점,울산광역시,남구,울산광역시 남구 두왕로 324
18254,빽다방,울산송정중앙점,울산광역시,북구,울산광역시 북구 송정16길 26
18269,빽다방,울산옥동점,울산광역시,남구,울산광역시 남구 거마로 15
20766,빽다방,울산달동1호점,울산광역시,남구,울산광역시 남구 신정로17번길 6
26088,빽다방,울산일산점,울산광역시,동구,울산광역시 동구 일산진11길 23
42409,빽다방,울산삼산현대점,울산광역시,남구,울산광역시 남구 돋질로302번길 17
6889,빽다방,동인천역점,인천광역시,중구,인천광역시 중구 자유공원로 5
9527,빽다방,구월아시아점,인천광역시,남동구,인천광역시 남동구 인하로 607
12565,빽다방인천신기시장점,인천신기시장점,인천광역시,미추홀구,"인천광역시 미추홀구 소성로 240, (학익동, 영남들국화아파트)"
12787,빽다방,NC점,인천광역시,남동구,인천광역시 남동구 인하로 485
15666,빽다방,연수점,인천광역시,연수구,인천광역시 연수구 먼우금로188번길 12
15803,빽다방,계양구청점,인천광역시,계양구,인천광역시 계양구 계산새로 71
17735,빽다방,주안역점,인천광역시,미추홀구,"인천광역시 미추홀구 소성로 240, (학익동, 영남들국화아파트)"
18801,빽다방,구월엔씨점,인천광역시,남동구,인천광역시 남동구 인하로 497-9
19784,빽다방,부평로데오점,인천광역시,부평구,인천광역시 부평구 부평대로20번길 18-1
19855,빽다방,인천작전역점,인천광역시,계양구,인천광역시 계양구 효서로 233-1
21378,빽다방,인천송도점,인천광역시,연수구,인천광역시 연수구 컨벤시아대로 81
22578,빽다방,인천길병원점,인천광역시,남동구,인천광역시 남동구 구월남로 174
23104,빽다방,인천서창E편한점,인천광역시,남동구,인천광역시 남동구 서창남로 48
26988,빽다방,인천임학역점,인천광역시,계양구,인천광역시 계양구 장제로 885-1
28869,빽다방,인천검단사거리점,인천광역시,서구,인천광역시 서구 검단로 474
32778,빽다방,인천차이나타운점,인천광역시,중구,인천광역시 중구 차이나타운로 24-2
33076,빽다방,인천신포시장점,인천광역시,중구,인천광역시 중구 개항로 32
33590,빽다방,구월로데오점,인천광역시,남동구,인천광역시 남동구 성말로 9
33960,빽다방,인천모래내시장점,인천광역시,남동구,인천광역시 남동구 구월로 268
37449,빽다방,인천계양맛길점,인천광역시,계양구,인천광역시 계양구 도두리로 33
37466,빽다방,영종운서역점,인천광역시,중구,인천광역시 중구 신도시남로142번길 6
37782,빽다방,인천마전역점,인천광역시,서구,인천광역시 서구 완정로 60
39855,빽다방송도커낼워크점,송도커낼워크점,인천광역시,연수구,인천광역시 연수구 아트센터대로 131
41358,빽다방,인천원당점,인천광역시,서구,인천광역시 서구 고산후로95번안길 21
44766,빽다방,인천강화군청점,인천광역시,강화군,인천광역시 강화군 강화읍 강화대로 396
47133,빽다방인천용현토지점,인천용현토지점,인천광역시,미추홀구,"인천광역시 미추홀구 소성로 240, (학익동, 영남들국화아파트)"
51487,빽다방송도캠퍼스타운점,송도캠퍼스타운점,인천광역시,연수구,인천광역시 연수구 송도과학로27번길 55
53802,빽다방,,인천광역시,연수구,인천광역시 연수구 송도과학로27번길 70
54779,빽다방,인천남동초교점,인천광역시,남동구,인천광역시 남동구 장승남로 41
56106,빽다방,인천루원시티점,인천광역시,서구,인천광역시 서구 봉오재3로 96
57057,빽다방,송림오거리점,인천광역시,동구,인천광역시 동구 송림로 91
73105,빽다방,인천월미도점,인천광역시,중구,인천광역시 중구 월미로 237
73990,빽다방,청라쓰리엠점,인천광역시,서구,인천광역시 서구 중봉대로586번길 9-4
76502,빽다방,,인천광역시,계양구,인천광역시 계양구 안남로 548
76562,빽다방,인천계산삼거리점,인천광역시,계양구,인천광역시 계양구 경명대로 1059
83167,빽다방,,인천광역시,부평구,인천광역시 부평구 열우물로 39
83295,빽다방,가좌한신점,인천광역시,서구,인천광역시 서구 장고개로337번길 16
87354,빽다방,인천구월CGV점,인천광역시,남동구,인천광역시 남동구 예술로 198
88528,빽다방,인천굴포천역2호점,인천광역시,부평구,인천광역시 부평구 장제로 224
91340,빽다방,,인천광역시,서구,인천광역시 서구 청라라임로 65
92805,빽다방,영종하늘도시점,인천광역시,중구,인천광역시 중구 하늘별빛로 75
94699,빽다방,,인천광역시,남동구,인천광역시 남동구 소래역남로 10
95519,빽다방,인천서구청점,인천광역시,서구,인천광역시 서구 탁옥로 45
96267,빽다방,인천청라커낼점,인천광역시,서구,인천광역시 서구 청라커낼로260번길 15
97834,빽다방,갈산역점,인천광역시,부평구,인천광역시 부평구 부평대로 293
99803,빽다방,국제성모병원점,인천광역시,서구,인천광역시 서구 탁옥로 104
100059,빽다방베이커리,인천동춘점,인천광역시,연수구,인천광역시 연수구 앵고개로 256
100145,빽다방,인천원창북항점,인천광역시,서구,인천광역시 서구 북항로32번안길 35
100223,빽다방,부평금호점,인천광역시,부평구,인천광역시 부평구 원길로 34
100477,빽다방,호구포역점,인천광역시,남동구,인천광역시 남동구 논현로 42
101007,빽다방,부평남부역점,인천광역시,부평구,인천광역시 부평구 경인로 948
101337,빽다방,작전현대점,인천광역시,계양구,인천광역시 계양구 효서로 377
23258,빽다방,목포옥암점,전라남도,목포시,전라남도 목포시 당가두로 18
30359,빽다방,여수여천점,전라남도,여수시,전라남도 여수시 망마로 47
39052,빽다방목포평화광장점,목포평화광장점,전라남도,목포시,전라남도 목포시 원형로 4-1
42546,빽다방,순천호수공원점,전라남도,순천시,전라남도 순천시 왕지2길 15
44340,빽다방,목포용해점,전라남도,목포시,전라남도 목포시 연산백련로 13
46750,빽다방,순천대점,전라남도,순천시,전라남도 순천시 삼산2길 33
46790,빽다방여수웅천해변점,여수웅천해변점,전라남도,여수시,전라남도 여수시 예울마루로 37-15
49582,빽다방,무안전남도청점,전라남도,무안군,전라남도 무안군 삼향읍 남악3로82번길 14
54311,빽다방,광양중마사랑점,전라남도,광양시,전라남도 광양시 공영로 67
57785,빽다방,,전라남도,목포시,전라남도 목포시 원산중앙로 10
61436,빽다방,목포터미널점,전라남도,목포시,전라남도 목포시 영산로 515
61650,빽다방,순천신대1호점,전라남도,순천시,전라남도 순천시 해룡면 좌야로 135
84694,빽다방,목포역점,전라남도,목포시,전라남도 목포시 수문로 9
90917,빽다방,목포장미의거리점,전라남도,목포시,전라남도 목포시 장미로 23
108181,빽다방,석현점,전라남도,목포시,전라남도 목포시 영산로 626
108246,빽다방,진남관점,전라남도,여수시,전라남도 여수시 동문로 9
108934,빽다방,삼호대불점,전라남도,영암군,전라남도 영암군 삼호읍 대불주거5로 6
109006,빽다방,무안남악시장점,전라남도,무안군,전라남도 무안군 삼향읍 남악5로48번길 5
109064,빽다방,화순광덕점,전라남도,화순군,전라남도 화순군 화순읍 중앙로 93
109089,빽다방,목포용당점,전라남도,목포시,전라남도 목포시 영산로 257
4602,빽다방,전북대1호점,전라북도,전주시 덕진구,전라북도 전주시 덕진구 권삼득로 301
16661,빽다방,전주혁신1호점,전라북도,전주시 완산구,전라북도 전주시 완산구 오공로 33-14
18038,빽다방,익산영등제일점,전라북도,익산시,전라북도 익산시 고봉로30길 4
21325,빽다방,김제터미널점,전라북도,김제시,전라북도 김제시 동서로 232
33002,빽다방,전주동산점,전라북도,전주시 덕진구,전라북도 전주시 덕진구 쪽구름로 58
40198,빽다방,익산시민공원점,전라북도,익산시,전라북도 익산시 무왕로13길 17
41224,빽다방,전주혁신1호점,전라북도,전주시 덕진구,전라북도 전주시 덕진구 기지로 77
47662,빽다방,전주예수병원점,전라북도,전주시 완산구,전라북도 전주시 완산구 서원로 345
50513,빽다방정읍터미널점,정읍터미널점,전라북도,정읍시,전라북도 정읍시 중앙로 41
59681,빽다방,남원중앙점,전라북도,남원시,전라북도 남원시 남문로 447
63827,빽다방전주대점,전주대점,전라북도,전주시 완산구,전라북도 전주시 완산구 백마산길 23
78876,빽다방,전주서신중앙점,전라북도,전주시 완산구,전라북도 전주시 완산구 당산로 43
100440,빽다방,전주송천오송점,전라북도,전주시 덕진구,전라북도 전주시 덕진구 천마산로 52
103949,빽다방,,전라북도,고창군,전라북도 고창군 고창읍 중거리당산로 177
105100,빽다방,에코시티점,전라북도,전주시 덕진구,전라북도 전주시 덕진구 세병로 22
105145,빽다방,,전라북도,익산시,전라북도 익산시 선화로3길 33-16
105147,빽다방,군산나운점,전라북도,군산시,전라북도 군산시 하나운로 79
105520,빽다방,정읍상동점,전라북도,정읍시,전라북도 정읍시 학산로 104
105549,빽다방,전북부안점,전라북도,부안군,전라북도 부안군 부안읍 번영로 123
105634,빽다방,진안점,전라북도,진안군,전라북도 진안군 진안읍 진무로 1105-1
3453,빽다방,서귀포시청점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중앙로 99
6118,빽다방,제주외도점,제주특별자치도,제주시,제주특별자치도 제주시 우정로15길 1
8892,빽다방,탐라도서관점,제주특별자치도,제주시,제주특별자치도 제주시 노형6길 27
17657,빽다방,호텔더본제주점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 색달로 18
26937,빽다방,제주대학로점,제주특별자치도,제주시,제주특별자치도 제주시 광양8길 12-1
26977,빽다방베이커리앤,베이커리앤,제주특별자치도,서귀포시,제주특별자치도 서귀포시 색달로 18
28926,빽다방,제주서귀포시청점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중앙로 111
31282,빽다방,제주중앙여고점,제주특별자치도,제주시,제주특별자치도 제주시 남광로2길 43-13
41081,빽다방,제주성산일출봉점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 성산등용로 4-4
41720,빽다방,이중섭거리점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 이중섭로 4
42283,빽다방,베이커리제주사수본점,제주특별자치도,제주시,제주특별자치도 제주시 서해안로 291-5
44634,빽다방,서귀포올레시장점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중정로61번길 19
44742,빽다방,제주연동사거리점,제주특별자치도,제주시,제주특별자치도 제주시 선덕로 1
45130,빽다방,제주동광육거리점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 신화역사로 502
2441,빽다방,보령중앙로점,충청남도,보령시,충청남도 보령시 중앙로 81
4405,빽다방,홍성내포중앙점,충청남도,홍성군,"충청남도 홍성군 홍북읍 청사로174번길 2, (신경리)"
15396,빽다방,공주대점,충청남도,공주시,충청남도 공주시 공주대학로 87
15927,빽다방,천안쌍용이마트점,충청남도,천안시 서북구,충청남도 천안시 서북구 충무로 196
17878,빽다방,아산터미널점,충청남도,아산시,충청남도 아산시 번영로 217
18903,빽다방,천안불당지웰점,충청남도,천안시 서북구,충청남도 천안시 서북구 불당26로 50
23655,빽다방,신방점,충청남도,천안시 동남구,충청남도 천안시 동남구 통정4로 10
23835,빽다방,천안직산점,충청남도,천안시 서북구,충청남도 천안시 서북구 직산읍 삼은3길 13
23854,빽다방,천안청당점,충청남도,천안시 동남구,충청남도 천안시 동남구 청수4로 10
30701,빽다방,당진문예의전당점,충청남도,당진시,충청남도 당진시 시청1로 77
35876,빽다방,온양온천역점,충청남도,아산시,충청남도 아산시 온궁로 22-4
49006,빽다방,천안백석점,충청남도,천안시 서북구,충청남도 천안시 서북구 백석4길 44
51553,빽다방,천안역점,충청남도,천안시 동남구,충청남도 천안시 동남구 대흥로 228
52750,빽다방,신용화점,충청남도,아산시,충청남도 아산시 용화고길55번길 21
53298,빽다방당진읍내점,당진읍내점,충청남도,당진시,충청남도 당진시 당진중앙2로 103-11
56688,빽다방,천안두정역점,충청남도,천안시 서북구,충청남도 천안시 서북구 두정로 271
62642,빽다방,예산터미널점,충청남도,예산군,충청남도 예산군 예산읍 역전로140번길 2
94650,빽다방,홍성로데오점,충청남도,홍성군,충청남도 홍성군 홍성읍 아문길29번길 56
95737,빽다방,서산터미널점,충청남도,서산시,충청남도 서산시 율지8로 4
95980,빽다방,천안성정롯데점,충청남도,천안시 서북구,충청남도 천안시 서북구 서부3길 77
104785,빽다방,천안구성점,충청남도,천안시 동남구,충청남도 천안시 동남구 충절로 292
106491,빽다방,태안터미널점,충청남도,태안군,충청남도 태안군 태안읍 동백로 307
106817,빽다방,천안성환중앙점,충청남도,천안시 서북구,충청남도 천안시 서북구 성환읍 성환2로 105
111784,빽다방,아산북수점,충청남도,아산시,충청남도 아산시 배방읍 북수서로 34
111990,빽다방,논산터미널점,충청남도,논산시,충청남도 논산시 계백로 1000
112519,빽다방,아산테크노밸리점,충청남도,아산시,충청남도 아산시 둔포면 아산밸리중앙로 83
112632,빽다방,천안시청점,충청남도,천안시 서북구,충청남도 천안시 서북구 불당25로 208
113130,빽다방,아산순천향대학교점,충청남도,아산시,충청남도 아산시 신창면 순천향로 23
113745,빽다방,아산탕정점,충청남도,아산시,충청남도 아산시 탕정면 탕정면로8번길 33-14
113961,빽다방,당진기지시점,충청남도,당진시,충청남도 당진시 송악읍 반촌로 70-17
17814,빽다방,청주오송점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 오송읍 오송생명5로 179
18261,빽다방,청주금천광장점,충청북도,청주시 상당구,충청북도 청주시 상당구 산성로98번길 35
26143,빽다방,청주가경골드점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 가경로 9-22
27313,빽다방청주산남점,청주산남점,충청북도,청주시 서원구,충청북도 청주시 서원구 산남로 64
29656,빽다방,청주지웰시티점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 대농로 39
34774,빽다방,충북영동점,충청북도,영동군,충청북도 영동군 영동읍 계산로 3
36573,빽다방,청주터미널점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 풍년로 148-1
48365,빽다방,충북옥천점,충청북도,옥천군,충청북도 옥천군 옥천읍 중앙로 45-1
59722,빽다방,청주성안롯데점,충청북도,청주시 상당구,충청북도 청주시 상당구 성안로 13
64062,빽다방,충주신연수리첼점,충청북도,충주시,충청북도 충주시 번영대로 216
65018,빽다방,청주분평중앙점,충청북도,청주시 서원구,충청북도 청주시 서원구 1순환로1107번길 20
65506,빽다방,청주율량중앙점,충청북도,청주시 청원구,충청북도 청주시 청원구 율량로 104
70264,빽다방,충북대중문점,충청북도,청주시 서원구,충청북도 청주시 서원구 내수동로 101
81932,빽다방,서원대점,충청북도,청주시 서원구,충청북도 청주시 서원구 서원남로 50-5
83276,빽다방,진천점,충청북도,진천군,충청북도 진천군 진천읍 상산로 73
83369,빽다방,청주강서점,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구 강서로 115
83757,빽다방,,충청북도,증평군,충청북도 증평군 증평읍 중앙로 197
